"Kualitas okelah untuk harga sgtu"
"Selalu puas belanja disini...\nTerima kasih dpt masker jg"
"response cepat, dan barang bagus"
"Sudah mendarat dngan mulus, mantap pokokee"
"Sangat memuaskan, pengiriman sangat cepat 15jam doang dr Bandung ke bekasi.\nBahan celana tebal dan halus plus dapet bonus masker tidak disangka \ud83d\udc4d\ud83d\udc4d\nSemenjak itu sampe follow seller tertarik akan beli lagi \ud83d\udc4d"
"Biar bintang yang menjelaskan"
"Bahan lentur dan lembut. Packing istimewa.\ud83d\udc4d"
"Bahannya bagus. Dapet bonus masker pula.. thanks seller"
"Celana nya bahan tebal mantap puas deh"
"barang sudah kami terima, good !"
"Pembelian kedua di toko ini, dengan pilihan yang agak beda dengan yang pertama. Yang ini bahannya lebih halus daripada yang stretch premium. Baguuuuuss. Rencananya mau repeat order yang ketiga hehehe."
"Mantap\nCepat\nRecommended seller ..."
"Respon penjual baik, kualitas barang dengan harga segitu memuaskan, pengiriman cepat. Mantab pokoknya"
"Barang mendarat.. Langganan."
"\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d\ud83d\udc4d"
"Mantapp !!\ud83d\udc4d\ud83d\udc4d"
"Cakeeeeeppppp"
"Puas dengan kualitasnya, hanya ukurannya (32) terlalu panjang untuk tb 170"
"Brg sesuai deskripsi"
"Barang bagus sesuai pesanan"
"Mantap"
"Celana chino nya bagus, saya suka, dah ketiga kalinya saya belanja disini. Terima kasih"
"Mantap"
"Yess good job"
"Mantap.."
"Untuk pembelian kali ini gak sama sama yg sebelumnya..\nUkuran lebih pinggang besar dan bahan kasar gak seperti pembelian sebelumnya\nJahitan nya juga kurang rapih"
"Barangnya bagus"
"Produk baik, Bravo Projects sangat responsif dan supportif, pengiriman super hero:) Bravo!"
"Proses dan respon sangat cepat, produk bagus, pengiriman super cepat. Good work!!"
"Bagus... Ini pembelian celana ke 4... Recommended seller untuk celana chino"
"Mantap, kalau beli celana disini cuy, bagus barangnya"
"Bahannya bagus tebel tapi ga kaku ngikutin bentuk tubuh jahitan dll rapi puas banget pengiriman cuman sehari secepat itu respon penjual juga sangat ramah luvvv bakal langganan beli disini \ud83e\udd70\ud83e\udd70\ud83e\udd70"
"Barang sampai dengan cepat sesuai pesanan, terimakasih"
"Makaasih"
"Bahannya bagus, tebel. Thanks"
"Barang bagus. Tetap sampai walau kendala lockdown. Pengen beli lagi. Tapi focus urusan lauk daun dulu...heh2"
"Kwalitas bahan, jahitan dan pola yg baik untuk harga yang ditawarkan. Pembelian saya yang kedua setelah pembelian pertama 2 tahun yg lalu. Saya pelanggan yg puas\n\n\n\nJahitan yg masih sangat baik setelah 2 tahun pemakaian. Bahan bertahan baik dan warna tidak pudar"
"Bagus hanya di bagian kantong agak kasar"
"Barang sesuai dan cust puas\nHanya saja pengiriman dropship lupa pakai kantong polos , semoga ga terjadi lagi\nSelebihnya okee, recomended banget"
"Bagus, yg punya usaha terniat emang euy"
"Awalnya suka, tapi sudah 4 kali beli dan order dengan warna dan ukuran sama. Yg dtg bahannya dan ukurannya selalu berbeda. Sy jd kurang sreg"
"Barang OK sesuai dengan informasi"
""
"Jahitan rapi, bahan lumayan cuma kurang dibagian bahan kantongnya, overall bagus, recommended untuk harga segini, thanks..."
"Barang sesuai pesanan, good"
"Gila ga sampai 12 jam barang udah sampai padahal reguler bdg - jkt"
"Mantap respon penjual nya cepat recommended seller nih"
"Oke, potongan nya rapi"
"Kualitas bahan dan jahitannya nggak oke, bahkan bagian depan ada yg cacat. KECEWA"
"mantappp"
